activity_id,opp_id,type,rep_id,timestamp,duration_min
ACT00542,O00556,Demo,R006,2024-05-17,15
ACT00543,O00093,Call,R008,2024-09-08,30
ACT00544,O00021,Meeting,R001,2023-12-06,30
ACT00545,O00134,Demo,R023,2023-07-01,45
ACT00546,O00061,Call,R005,2024-08-23,30
ACT00547,O00793,Call,R017,2024-01-09,15
ACT00548,O00383,Meeting,R019,2023-04-14,45
ACT00549,O00310,Demo,R005,2023-06-11,60
ACT00550,O00655,Meeting,R021,2023-11-21,30
ACT00551,O00725,Demo,R008,2024-11-12,30
ACT00552,O00388,Demo,R024,2024-12-06,45
ACT00553,O00131,Email,R024,2023-01-02,60
ACT00554,O00790,Call,R006,2024-09-08,45
ACT00555,O00627,Email,R021,2024-08-02,15
ACT00556,O00509,Email,R011,2023-03-21,30
ACT00557,O00356,Demo,R006,2024-10-13,15
ACT00558,O00726,Demo,R015,2023-01-12,45
ACT00559,O00215,Email,R023,2023-03-11,45
ACT00560,O00263,Call,R024,2023-01-02,15
ACT00561,O00396,Meeting,R024,2024-03-05,30
ACT00562,O00424,Meeting,R013,2023-12-26,60
ACT00563,O00104,Meeting,R019,2024-10-28,30
ACT00564,O00167,Meeting,R003,2023-02-04,45
ACT00565,O00021,Demo,R009,2023-04-18,15
ACT00566,O00351,Email,R013,2023-06-14,15
ACT00567,O00561,Call,R011,2024-08-31,60
ACT00568,O00722,Call,R014,2024-10-31,30
ACT00569,O00622,Meeting,R006,2023-02-24,15
ACT00570,O00340,Email,R007,2024-02-24,45
ACT00571,O00677,Demo,R010,2023-09-01,15
ACT00572,O00051,Meeting,R019,2024-07-16,60
ACT00573,O00158,Call,R012,2023-01-04,60
ACT00574,O00090,Demo,R022,2024-10-02,60
ACT00575,O00205,Call,R001,2023-07-31,30
ACT00576,O00654,Demo,R003,2024-04-29,15
ACT00577,O00316,Meeting,R016,2024-05-15,45
ACT00578,O00094,Meeting,R006,2024-01-15,60
ACT00579,O00379,Email,R015,2023-02-15,45
ACT00580,O00451,Meeting,R009,2023-08-20,45
ACT00581,O00578,Call,R005,2024-12-14,15
ACT00582,O00088,Demo,,2024-02-28,30
ACT00583,O00567,Call,R013,2024-06-19,60
ACT00584,O00549,Meeting,R019,2023-08-30,60
ACT00585,O00307,Call,,2023-02-05,30
ACT00586,O00124,Meeting,R006,2023-06-21,30
ACT00587,O00198,Email,R002,2024-03-09,15
ACT00588,O00700,Meeting,R007,2024-10-04,30
ACT00589,O00610,Demo,R011,2023-03-10,15
ACT00590,O00398,Meeting,R018,2023-11-30,45
ACT00591,O00533,Meeting,R001,2024-12-18,60
ACT00592,O00116,Meeting,R005,2023-06-01,15
ACT00593,O00109,Call,R010,2024-07-02,45
ACT00594,O00421,Demo,R013,2024-11-01,60
ACT00595,O00586,Meeting,R002,2023-06-26,45
ACT00596,O00413,Email,R020,2024-09-15,60
ACT00597,O00040,Meeting,R011,2024-12-08,30
ACT00598,O00051,Meeting,R009,2024-01-17,15
ACT00599,O00346,Demo,R010,2023-10-15,60
ACT00600,O00713,Call,R008,2023-05-18,45
ACT00601,O00762,Meeting,R025,2023-11-25,45
ACT00602,O00747,Meeting,R020,2024-10-23,15
ACT00603,O00193,Meeting,R007,2024-02-21,60
ACT00604,O00778,Demo,R002,2024-06-11,30
ACT00605,O00068,Demo,R023,2024-06-02,60
ACT00606,O00139,Call,R006,2023-07-17,30
ACT00607,O00060,Email,R002,2024-04-12,15
ACT00608,O00370,Email,R009,2024-01-13,60
ACT00609,O00518,Meeting,R021,2023-05-07,15
ACT00610,O00248,Demo,R016,2024-08-31,60
ACT00611,O00182,Meeting,R019,2024-07-18,45
ACT00612,O00353,Email,R009,2024-12-06,15
ACT00613,O00292,Call,R013,2023-02-20,30
ACT00614,O00586,Email,R008,2024-10-24,30
ACT00615,O00694,Email,R009,2024-10-29,60
ACT00616,O00526,Call,R025,2024-11-29,15
ACT00617,O00486,Email,R021,2023-06-27,15
ACT00618,O00230,Demo,R020,2023-11-09,45
ACT00619,O00434,Meeting,R012,2024-04-15,45
ACT00620,O00224,Meeting,R010,2024-11-24,60
ACT00621,O00599,Call,R001,2024-06-07,45
ACT00622,O00575,Demo,R010,2024-12-01,15
ACT00623,O00494,Call,R011,2023-10-11,45
ACT00624,O00284,Demo,R021,2024-12-29,45
ACT00625,O00193,Email,R017,2023-09-04,15
ACT00626,O00615,Meeting,R022,2023-11-24,30
ACT00627,O00739,Call,R021,2024-05-24,45
ACT00628,O00266,Meeting,R013,2024-02-02,15
ACT00629,O00598,Email,R011,2024-12-31,30
ACT00630,O00703,Meeting,R022,2024-01-03,45
ACT00631,O00175,Email,R010,2023-04-10,60
ACT00632,O00132,Demo,R024,2024-07-26,30
ACT00633,O00697,Demo,R021,2023-04-02,30
ACT00634,O00364,Email,R024,2023-11-11,60
ACT00635,O00340,Demo,R009,2024-08-22,45
ACT00636,O00475,Call,R016,2023-02-24,15
ACT00637,O00484,Email,R017,2023-05-03,60
ACT00638,O00543,Demo,R014,2023-02-25,30
ACT00639,O00141,Email,R011,2024-02-24,60
ACT00640,O00147,Demo,R023,2023-07-04,15
ACT00641,O00500,Demo,R021,2023-07-01,45
ACT00642,O00650,Call,R001,2024-04-07,45
ACT00643,O00215,Email,R019,2023-06-12,60
ACT00644,O00782,Call,R005,2024-09-21,60
ACT00645,O00649,Meeting,R013,2024-03-15,60
ACT00646,O00393,Call,R002,2024-06-30,30
ACT00647,O00749,Demo,R001,2023-11-26,30
ACT00648,O00019,Call,R021,2023-09-12,30
ACT00649,O00711,Demo,R010,2023-05-13,15
ACT00650,O00393,Demo,R006,2023-03-08,15
ACT00651,O00306,Demo,R015,2024-06-16,45
ACT00652,O00445,Email,R011,2024-05-16,45
ACT00653,O00769,Email,R006,2024-02-18,15
ACT00654,O00234,Email,R024,2023-05-15,30
ACT00655,O00752,Call,R019,2024-05-31,30
ACT00656,O00127,Demo,R023,2024-10-28,15
ACT00657,O00385,Demo,R025,2024-07-01,15
ACT00658,O00609,Call,R022,2023-04-21,15
ACT00659,O00050,Call,R014,2024-03-30,60
ACT00660,O00127,Demo,R016,2024-12-19,30
ACT00661,O00211,Call,R010,2024-03-06,15
ACT00662,O00679,Demo,R020,2024-09-12,30
ACT00663,O00429,Call,R017,2024-09-24,15
ACT00664,O00290,Call,R004,2024-05-24,30
ACT00665,O00624,Email,R025,2023-09-27,30
ACT00666,O00367,Meeting,R010,2023-06-14,15
ACT00667,O00562,Meeting,R007,2024-12-05,60
ACT00668,O00339,Email,R001,2023-01-14,15
ACT00669,O00114,Meeting,R005,2023-04-03,15
ACT00670,O00741,Call,R009,2024-10-21,30
ACT00671,O00468,Demo,R009,2024-04-20,15
ACT00672,O00103,Email,R002,2023-10-25,45
ACT00673,O00694,Demo,R014,2023-04-29,15
ACT00674,O00777,Call,R001,2023-05-22,30
ACT00675,O00337,Demo,R015,2024-09-28,45
ACT00676,O00751,Call,R012,2023-12-17,30
ACT00677,O00117,Meeting,R013,2024-04-12,45
ACT00678,O00395,Meeting,R014,2024-10-26,30
ACT00679,O00116,Email,R023,2023-03-02,30
ACT00680,O00107,Meeting,R019,2024-05-09,60
ACT00681,O00186,Meeting,R025,2024-01-03,15
ACT00682,O00701,Email,R016,2024-05-14,15
ACT00683,O00422,Meeting,R002,2023-03-06,45
ACT00684,O00671,Demo,R001,2024-12-22,30
ACT00685,O00686,Demo,R017,2024-06-19,15
ACT00686,O00444,Email,R016,2023-12-21,60
ACT00687,O00153,Call,R001,2024-10-20,30
ACT00688,O00518,Meeting,R016,2023-06-19,15
ACT00689,O00770,Meeting,R011,2023-09-04,45
ACT00690,O00285,Call,R017,2023-08-17,60
ACT00691,O00413,Email,R003,2024-04-15,60
ACT00692,O00587,Meeting,R003,2024-05-25,60
ACT00693,O00324,Call,R016,2024-10-31,15
ACT00694,O00106,Meeting,R014,2023-02-06,15
ACT00695,O00094,Demo,R017,2024-07-29,30
ACT00696,O00671,Meeting,R011,2024-01-08,15
ACT00697,O00229,Meeting,R011,2024-07-27,60
ACT00698,O00734,Demo,R023,2024-04-08,15
ACT00699,O00100,Email,R001,2023-12-16,45
ACT00700,O00649,Demo,R018,2024-06-18,45
ACT00701,O00719,Call,R002,2023-06-18,60
ACT00702,O00144,Meeting,R004,2023-09-18,30
ACT00703,O00193,Call,R013,2023-08-09,60
ACT00704,O00196,Demo,R004,2024-02-29,15
ACT00705,O00649,Call,R025,2024-04-06,60
ACT00706,O00675,Email,R016,2023-01-05,15
ACT00707,O00567,Meeting,R019,2024-05-09,30
ACT00708,O00709,Email,R024,2023-05-12,15
ACT00709,O00397,Demo,R017,2024-01-29,60
ACT00710,O00624,Email,R009,2024-02-12,45
ACT00711,O00302,Meeting,R005,2023-05-22,60
ACT00712,O00617,Demo,R023,2024-07-14,45
ACT00713,O00729,Email,R007,2023-08-03,45
ACT00714,O00704,Demo,R022,2023-05-16,30
ACT00715,O00516,Demo,R023,2023-04-29,45
ACT00716,O00576,Meeting,R019,2024-08-07,60
ACT00717,O00691,Demo,R014,2023-01-14,15
ACT00718,O00026,Meeting,R005,2023-02-24,15
ACT00719,O00205,Demo,R025,2023-06-14,45
ACT00720,O00700,Demo,R005,2023-03-05,45
ACT00721,O00209,Call,R012,2024-04-08,15
ACT00722,O00631,Email,R024,2024-10-24,60
ACT00723,O00244,Demo,R023,2024-11-11,15
ACT00724,O00391,Meeting,R014,2024-12-02,45
ACT00725,O00566,Call,R001,2023-09-15,30
ACT00726,O00636,Meeting,R008,2024-10-10,45
ACT00727,O00774,Email,R025,2023-07-18,45
ACT00728,O00460,Email,R022,2023-03-18,30
ACT00729,O00178,Call,R013,2023-02-11,60
ACT00730,O00286,Demo,R005,2023-06-14,45
ACT00731,O00006,Demo,R015,2024-12-27,30
ACT00732,O00041,Email,R011,2024-09-03,15
ACT00733,O00793,Demo,R016,2024-08-09,45
ACT00734,O00075,Demo,R017,2023-08-14,30
ACT00735,O00534,Call,R017,2023-06-13,60
ACT00736,O00557,Meeting,R003,2023-12-24,30
ACT00737,O00219,Demo,R011,2024-01-05,45
ACT00738,O00224,Meeting,R018,2024-10-26,15
ACT00739,O00118,Demo,R015,2023-09-04,30
ACT00740,O00041,Demo,R013,2023-04-27,60
ACT00741,O00263,Demo,R001,2024-06-13,45
ACT00742,O00527,Meeting,R016,2023-02-14,45
ACT00743,O00668,Email,R011,2024-06-10,15
ACT00744,O00099,Email,R025,2024-07-04,15
ACT00745,O00642,Call,R007,2024-11-17,30
ACT00746,O00702,Meeting,R004,2023-07-30,60
ACT00747,O00663,Call,R024,2024-12-03,30
ACT00748,O00025,Meeting,R023,2023-12-06,15
ACT00749,O00090,Call,R002,2023-07-02,45
ACT00750,O00572,Call,R019,2023-08-22,45
ACT00751,O00418,Meeting,R015,2024-10-07,60
ACT00752,O00444,Demo,R001,2024-02-03,15
ACT00753,O00548,Call,R021,2024-09-25,15
ACT00754,O00775,Call,R023,2023-03-16,45
ACT00755,O00515,Call,R010,2024-12-03,45
ACT00756,O00622,Call,R010,2024-03-24,60
ACT00757,O00405,Call,R016,2023-06-10,30
ACT00758,O00140,Meeting,R018,2023-10-30,30
ACT00759,O00306,Demo,R001,2024-07-20,30
ACT00760,O00127,Call,R001,2024-08-09,60
ACT00761,O00551,Call,R010,2023-08-04,45
ACT00762,O00217,Meeting,R021,2024-06-08,30
ACT00763,O00165,Email,R008,2024-09-23,45
ACT00764,O00199,Call,R006,2024-11-18,15
ACT00765,O00770,Meeting,R021,2024-07-16,15
ACT00766,O00298,Call,R009,2023-04-11,30
ACT00767,O00744,Meeting,R011,2024-01-01,30
ACT00768,O00688,Email,R004,2023-10-19,15
ACT00769,O00199,Demo,R016,2024-04-06,45
ACT00770,O00632,Demo,R023,2024-08-21,30
ACT00771,O00580,Demo,R011,2024-03-14,30
ACT00772,O00005,Demo,R008,2023-08-15,60
ACT00773,O00284,Demo,R005,2024-11-26,45
ACT00774,O00492,Meeting,R015,2024-01-03,45
ACT00775,O00499,Call,R006,2024-10-23,15
ACT00776,O00288,Email,R018,2023-07-21,45
ACT00777,O00752,Call,R024,2023-03-19,15
ACT00778,O00520,Call,R019,2024-08-15,60
ACT00779,O00788,Email,R002,2024-07-18,45
ACT00780,O00557,Meeting,R021,2023-06-02,45
ACT00781,O00402,Email,R025,2024-08-26,45
ACT00782,O00138,Meeting,R017,2024-06-06,15
ACT00783,O00407,Demo,R017,2023-01-11,30
ACT00784,O00629,Email,R025,2024-06-10,30
ACT00785,O00457,Email,R006,2024-08-02,30
ACT00786,O00754,Meeting,R012,2023-02-11,30
ACT00787,O00780,Meeting,R008,2023-03-06,45
ACT00788,O00379,Email,R002,2024-11-15,30
ACT00789,O00531,Demo,R013,2024-04-25,60
ACT00790,O00048,Call,R021,2023-11-28,15
ACT00791,O00721,Demo,R024,2023-09-27,30
ACT00792,O00386,Meeting,R012,2024-08-24,15
ACT00793,O00530,Demo,R013,2023-08-17,60
ACT00794,O00362,Demo,R016,2024-05-08,15
ACT00795,O00514,Email,R015,2023-06-19,30
ACT00796,O00079,Demo,,2023-06-03,30
ACT00797,O00162,Demo,R020,2023-05-02,30
ACT00798,O00425,Demo,R024,2023-04-27,60
ACT00799,O00692,Meeting,R016,2023-08-04,30
ACT00800,O00663,Meeting,R001,2023-09-07,15
ACT00801,O00131,Email,R005,2024-10-06,15
ACT00802,O00587,Email,R002,2023-06-20,45
ACT00803,O00185,Meeting,R020,2024-07-31,15
ACT00804,O00737,Demo,R003,2023-08-10,60
ACT00805,O00622,Meeting,R016,2023-06-24,30
ACT00806,O00421,Email,R019,2023-07-06,45
ACT00807,O00172,Demo,R015,2024-09-02,15
ACT00808,O00236,Meeting,R013,2023-05-16,15
ACT00809,O00017,Email,R017,2024-05-31,60
ACT00810,O00154,Call,R006,2024-05-02,15
ACT00811,O00545,Call,R003,2024-05-08,30
ACT00812,O00618,Call,R025,2024-11-25,60
ACT00813,O00535,Meeting,R012,2023-02-14,60
ACT00814,O00235,Meeting,R025,2024-01-26,45
ACT00815,O00604,Call,R014,2023-05-18,45
ACT00816,O00489,Email,R003,2023-10-18,60
ACT00817,O00264,Email,R001,2024-12-27,15
ACT00818,O00592,Call,R017,2023-01-08,60
ACT00819,O00671,Email,R023,2023-11-20,60
ACT00820,O00371,Call,R005,2024-03-12,45
ACT00821,O00268,Meeting,R019,2024-01-10,45
ACT00822,O00697,Meeting,R025,2023-07-28,60
ACT00823,O00566,Meeting,R006,2024-01-15,60
ACT00824,O00260,Demo,R019,2023-12-19,60
ACT00825,O00754,Email,R022,2023-05-02,30
ACT00826,O00458,Email,R004,2023-08-08,60
ACT00827,O00347,Call,R006,2024-02-03,15
ACT00828,O00094,Email,R016,2024-09-06,60
ACT00829,O00091,Call,R009,2023-08-16,45
ACT00830,O00082,Call,R024,2024-01-29,60
ACT00831,O00629,Demo,R023,2024-09-03,15
ACT00832,O00793,Email,R021,2024-05-21,60
ACT00833,O00011,Email,R022,2024-06-14,45
ACT00834,O00200,Call,R020,2024-06-06,30
ACT00835,O00630,Email,R022,2023-02-06,45
ACT00836,O00245,Call,R006,2023-03-30,45
ACT00837,O00799,Meeting,R012,2024-11-16,60
ACT00838,O00416,Email,R017,2023-01-16,15
ACT00839,O00093,Demo,R024,2024-07-26,45
ACT00840,O00356,Demo,R008,2024-09-12,30
ACT00841,O00466,Meeting,R019,2023-01-05,45
ACT00842,O00180,Meeting,R017,2023-04-20,15
ACT00843,O00516,Demo,R011,2023-04-30,45
ACT00844,O00551,Demo,R023,2024-03-29,60
ACT00845,O00577,Meeting,R025,2023-09-07,45
ACT00846,O00795,Meeting,R022,2024-04-16,15
ACT00847,O00494,Call,R009,2023-03-11,60
ACT00848,O00649,Email,R022,2024-12-19,30
ACT00849,O00324,Meeting,R012,2024-06-12,15
ACT00850,O00718,Demo,R008,2023-10-22,15
ACT00851,O00409,Demo,R003,2024-07-21,30
ACT00852,O00488,Demo,R012,2023-08-12,45
ACT00853,O00188,Email,R016,2023-07-24,30
ACT00854,O00754,Email,R009,2023-07-31,30
ACT00855,O00208,Email,R020,2023-12-31,30
ACT00856,O00798,Call,R004,2023-03-22,60
ACT00857,O00629,Call,R025,2024-07-08,15
ACT00858,O00494,Demo,R020,2023-11-19,60
ACT00859,O00589,Demo,R016,2023-07-07,45
ACT00860,O00408,Email,R025,2024-08-13,30
ACT00861,O00056,Meeting,R016,2024-07-07,15
ACT00862,O00515,Demo,R013,2024-12-03,30
ACT00863,O00469,Call,R023,2024-06-14,60
ACT00864,O00324,Call,R001,2024-11-21,30
ACT00865,O00389,Call,R011,2024-01-06,45
ACT00866,O00192,Demo,R008,2023-10-03,60
ACT00867,O00628,Demo,R012,2023-07-08,60
ACT00868,O00435,Email,R014,2024-12-18,45
ACT00869,O00374,Meeting,R009,2024-04-06,30
ACT00870,O00586,Email,R019,2024-12-03,30
ACT00871,O00103,Demo,R008,2024-07-22,60
ACT00872,O00391,Email,R005,2023-06-03,60
ACT00873,O00010,Email,R014,2024-05-26,30
ACT00874,O00646,Demo,R016,2023-11-04,45
ACT00875,O00576,Call,R013,2023-04-12,30
ACT00876,O00062,Email,R009,2024-05-02,15
ACT00877,O00461,Demo,R009,2024-01-05,45
ACT00878,O00574,Demo,R012,2023-01-21,60
ACT00879,O00125,Demo,R022,2024-09-12,30
ACT00880,O00591,Email,R025,2023-10-19,45
ACT00881,O00333,Meeting,R025,2024-04-02,15
ACT00882,O00391,Demo,R015,2024-10-08,30
ACT00883,O00172,Demo,R014,2024-10-08,60
ACT00884,O00074,Call,R006,2023-12-18,30
ACT00885,O00322,Demo,R021,2023-10-26,45
ACT00886,O00620,Meeting,R009,2024-03-31,45
ACT00887,O00766,Meeting,R014,2023-06-21,30
ACT00888,O00024,Email,R024,2023-08-29,45
ACT00889,O00762,Call,R007,2023-06-20,60
ACT00890,O00106,Call,R003,2024-04-29,15
ACT00891,O00027,Meeting,R017,2023-03-27,15
ACT00892,O00269,Email,R003,2024-11-01,60
ACT00893,O00317,Email,R008,2023-10-18,60
ACT00894,O00642,Email,R005,2024-06-23,30
ACT00895,O00030,Call,R022,2024-01-01,45
ACT00896,O00488,Meeting,R018,2023-10-06,60
ACT00897,O00139,Email,R019,2024-09-03,60
ACT00898,O00647,Meeting,R017,2024-10-17,45
ACT00899,O00356,Meeting,R018,2023-08-21,15
ACT00900,O00453,Demo,R012,2024-02-27,45
ACT00901,O00160,Demo,R001,2023-01-01,30
ACT00902,O00353,Demo,R016,2024-07-01,15
ACT00903,O00705,Meting,R025,2024-05-03,45
ACT00904,O00010,Meeting,R010,2024-09-03,30
ACT00905,O00008,Demo,R007,2024-02-26,60
ACT00906,O00405,Email,R006,2024-10-23,60
ACT00907,O00388,Email,R009,2023-03-23,60
ACT00908,O00641,Email,R017,2024-09-19,45
ACT00909,O00292,Demo,R014,2023-07-12,15
ACT00910,O00187,Email,R010,2023-04-24,60
ACT00911,O00633,Meeting,R009,2024-12-18,60
ACT00912,O00193,Demo,R001,2023-06-05,15
ACT00913,O00548,Call,R006,2023-04-15,45
ACT00914,O00276,Email,R023,2024-03-24,15
ACT00915,O00239,Call,R005,2023-01-16,60
ACT00916,O00223,Demo,R014,2023-11-16,60
ACT00917,O00381,Meeting,R023,2023-02-02,45
ACT00918,O00083,Email,R002,2023-09-30,60
ACT00919,O00074,Meeting,R006,2023-07-16,45
ACT00920,O00391,Call,R004,2023-09-12,60
ACT00921,O00790,Meeting,R008,2023-02-04,30
ACT00922,O00472,Call,R017,2024-11-12,30
ACT00923,O00485,Meeting,R022,2023-11-16,45
ACT00924,O00163,Call,R024,2024-07-16,15
ACT00925,O00260,Meeting,R021,2023-11-02,30
ACT00926,O00370,Call,R022,2023-08-12,15
ACT00927,O00242,Meeting,R011,2023-01-16,30
ACT00928,O00283,Call,R013,2023-09-06,15
ACT00929,O00044,Meeting,R023,2024-09-02,30
ACT00930,O00381,Call,R008,2023-06-11,60
ACT00931,O00094,Demo,R025,2024-10-02,15
ACT00932,O00062,Demo,R021,2023-06-07,15
ACT00933,O00129,Meeting,R008,2023-11-21,45
ACT00934,O00450,Email,R001,2024-12-06,60
ACT00935,O00367,Email,R009,2023-02-10,60
ACT00936,O00724,Meeting,R018,2023-10-29,60
ACT00937,O00195,Email,R018,2023-12-23,45
ACT00938,O00750,Meeting,R009,2024-09-05,30
ACT00939,O00071,Email,R015,2023-10-30,45
ACT00940,O00555,Demo,R015,2023-01-01,60
ACT00941,O00752,Email,R001,2024-09-26,45
ACT00942,O00795,Email,R011,2023-03-06,60
ACT00943,O00195,Meeting,R025,2024-07-18,30
ACT00944,O00628,Demo,R011,2024-02-24,45
ACT00945,O00114,Call,R017,2024-11-05,15
ACT00946,O00045,Email,R006,2023-02-02,30
ACT00947,O00110,Meeting,R007,2023-04-12,15
ACT00948,O00585,Meeting,R022,2024-05-16,45
ACT00949,O00051,Demo,R008,2024-09-12,15
ACT00950,O00014,Email,R021,2024-05-18,15
ACT00951,O00480,Call,R012,2024-07-25,60
ACT00952,O00378,Call,R020,2023-09-30,15
ACT00953,O00752,Call,R010,2023-03-21,30
ACT00954,O00532,Call,R004,2023-08-25,60
ACT00955,O00195,Email,R017,2024-11-03,30
ACT00956,O00584,Email,R018,2024-07-25,60
ACT00957,O00765,Call,R025,2024-10-15,45
ACT00958,O00691,Meeting,R023,2024-11-12,60
ACT00959,O00107,Email,R006,2024-07-17,60
ACT00960,O00517,Demo,R022,2023-06-11,60
ACT00961,O00361,Demo,R018,2023-11-29,45
ACT00962,O00423,Meeting,R024,2023-11-28,30
ACT00963,O00577,Email,R013,2024-07-17,45
ACT00964,O00369,Meeting,R015,2024-02-11,15
ACT00965,O00744,Call,R010,2024-09-02,15
ACT00966,O00531,Email,R010,2023-01-07,45
ACT00967,O00228,Email,R011,2023-01-23,45
ACT00968,O00567,Email,R004,2023-02-08,60
ACT00969,O00365,Email,R005,2023-09-29,45
ACT00970,O00597,Email,R008,2023-09-20,45
ACT00971,O00095,Meeting,R019,2023-08-11,15
ACT00972,O00741,Demo,R016,2023-06-27,60
ACT00973,O00707,Call,R020,2024-10-19,45
ACT00974,O00039,Meeting,R003,2023-02-27,45
ACT00975,O00357,Meeting,R014,2023-05-04,30
ACT00976,O00766,Call,R021,2024-10-09,60
ACT00977,O00056,Demo,R017,2023-02-12,45
ACT00978,O00553,Email,R011,2024-05-29,30
ACT00979,O00157,Call,R022,2024-02-07,60
ACT00980,O00771,Call,R008,2024-03-18,45
ACT00981,O00404,Email,R005,2023-12-11,15
ACT00982,O00488,Call,R018,2024-02-13,45
ACT00983,O00088,Meeting,R017,2024-03-20,30
ACT00984,O00781,Email,R016,2024-07-26,30
ACT00985,O00500,Meeting,R021,2024-08-08,30
ACT00986,O00575,Email,R008,2023-03-15,45
ACT00987,O00796,Meeting,R011,2024-12-02,15
ACT00988,O00116,Meeting,R014,2024-01-10,45
ACT00989,O00196,Demo,R012,2024-08-31,15
ACT00990,O00789,Demo,R006,2023-12-25,60
ACT00991,O00639,Email,R015,2023-02-15,30
ACT00992,O00205,Demo,R005,2023-03-29,15
ACT00993,O00758,Call,R008,2024-09-27,30
ACT00994,O00295,Call,R011,2024-12-11,15
ACT00995,O00313,Meeting,R016,2023-01-24,45
ACT00996,O00215,Email,R007,2024-07-13,45
ACT00997,O00562,Meeting,R020,2023-05-25,15
ACT00998,O00386,Call,R009,2023-06-24,15
ACT00999,O00291,Email,R023,2024-09-24,45
ACT01000,O00055,Meeting,R021,2023-01-09,15
ACT01001,O00398,Demo,R022,2024-11-06,45
ACT01002,O00111,Call,R010,2024-10-26,60
ACT01003,O00237,Meeting,R017,2024-12-27,15
ACT01004,O00324,Meeting,R020,2024-06-28,15
ACT01005,O00191,Email,R017,2024-04-13,15
ACT01006,O00041,Email,R017,2023-11-09,45
ACT01007,O00502,Meeting,R024,2023-06-10,15
ACT01008,O00356,Demo,R012,2024-10-02,45
ACT01009,O00242,Demo,R002,2024-10-02,45
ACT01010,O00397,Call,R018,2023-10-14,30
ACT01011,O00156,Demo,R013,2024-11-03,30
ACT01012,O00090,Meeting,R017,2024-11-25,30
ACT01013,O00428,Email,R019,2023-06-06,60
ACT01014,O00320,Demo,R015,2024-07-09,30
ACT01015,O00212,Email,R019,2024-07-08,30
ACT01016,O00142,Demo,R023,2024-12-23,30
ACT01017,O00441,Email,R021,2024-08-01,30
ACT01018,O00326,Call,R018,2024-06-29,15
ACT01019,O00189,Demo,R005,2023-01-31,45
ACT01020,O00424,Meeting,R010,2024-03-29,45
ACT01021,O00156,Email,R004,2023-05-15,30
ACT01022,O00027,Demo,R020,2024-08-03,30
ACT01023,O00611,Email,R008,2024-12-04,15
ACT01024,O00368,Call,R023,2024-05-03,30
ACT01025,O00515,Meeting,R023,2024-10-27,45
ACT01026,O00189,Meeting,R016,2024-04-30,30
ACT01027,O00168,Email,R008,2023-02-03,60
ACT01028,O00783,Call,R009,2024-02-27,30
ACT01029,O00761,Email,R025,2023-07-29,15
ACT01030,O00182,Meeting,R020,2024-05-16,45
ACT01031,O00469,Email,R014,2024-02-19,15
ACT01032,O00623,Meeting,R024,2023-11-17,60
ACT01033,O00627,Call,R017,2023-04-22,60
ACT01034,O00468,Call,R008,2024-06-15,60
ACT01035,O00753,Call,R018,2024-02-01,15
ACT01036,O00195,Demo,R015,2024-02-12,45
ACT01037,O00793,Demo,R015,2023-06-20,60
ACT01038,O00302,Call,R023,2024-06-13,30
ACT01039,O00475,Meeting,R003,2024-05-27,15
ACT01040,O00185,Email,R013,2024-02-28,45
ACT01041,O00462,Call,R006,2024-04-09,30
ACT01042,O00466,Call,R009,2023-11-28,30
ACT01043,O00736,Call,R003,2023-04-27,60
ACT01044,O00650,Demo,R003,2024-06-20,60
ACT01045,O00745,Email,R013,2024-07-17,60
ACT01046,O00045,Email,R011,2024-08-02,30
ACT01047,O00167,Email,R006,2024-12-30,15
ACT01048,O00430,Demo,R010,2024-04-01,45
ACT01049,O00642,Email,R004,2023-05-15,30
ACT01050,O00004,Demo,R001,2024-04-14,60
ACT01051,O00511,Call,R020,2024-05-20,30
ACT01052,O00223,Meeting,R015,2024-02-24,60
ACT01053,O00082,Call,R008,2024-07-14,45
ACT01054,O00635,Email,R002,2023-07-09,30
ACT01055,O00057,Demo,R002,2023-05-29,15
ACT01056,O00684,Demo,R011,2025-03-18,15
ACT01057,O00112,Meeting,R006,2023-06-15,45
ACT01058,O00626,Email,R015,2024-08-15,45
ACT01059,O00037,Call,R025,2023-11-03,45
ACT01060,O00378,Meeting,R003,2024-03-13,15
ACT01061,O00300,Meeting,R005,2023-05-05,45
ACT01062,O00338,Meeting,R017,2023-08-03,30
ACT01063,O00627,Call,R004,2024-08-08,15
ACT01064,O00496,Demo,R014,2024-09-15,45
ACT01065,O00266,Demo,R005,2024-09-21,60
ACT01066,O00533,Meeting,R016,2023-07-04,30
ACT01067,O00726,Demo,R007,2023-01-02,15
ACT01068,O00025,Meeting,R021,2023-05-01,30
ACT01069,O00631,Meeting,R014,2023-02-16,45
ACT01070,O00359,Email,R001,2024-10-17,30
ACT01071,O00707,Demo,R009,2023-03-11,45
ACT01072,O00308,Demo,R025,2023-01-07,15
ACT01073,O00703,Demo,R011,2024-02-10,15
ACT01074,O00180,Email,R011,2023-12-13,60
ACT01075,O00486,Call,R021,2023-05-20,60
ACT01076,O00160,Meeting,R018,2023-12-10,60
ACT01077,O00424,Call,R017,2023-11-03,45
ACT01078,O00569,Call,R007,2024-08-14,45
ACT01079,O00363,Call,R005,2023-10-15,15
ACT01080,O00348,Meeting,R021,2024-07-01,30
ACT01081,O00585,Meeting,R006,2024-09-01,15
ACT01082,O00770,Demo,R023,2023-11-19,15
ACT01083,O00279,Meeting,R003,2024-05-23,30
